1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,4,53,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,10
0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,2,55,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,56,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57,10
0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,58,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,60,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61,10
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,4,62,10
0.6842105263157895,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.736842105263158,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.6842105263157895,19,63,10
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,64,10
0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,4,65,10
